"go_id"
"513"	"GO:0032680"
"514"	"GO:0050727"
"515"	"GO:0010629"
"516"	"GO:0032691"
"517"	"GO:0032720"
"518"	"GO:0042985"
"519"	"GO:0060546"
"520"	"GO:1903589"
"521"	"GO:0043537"
"522"	"GO:0060354"
"523"	"GO:2000353"
"524"	"GO:0010628"
"525"	"GO:0031397"
"526"	"GO:0050821"
"527"	"GO:0070555"
"528"	"GO:0090050"
"529"	"GO:0051898"
"530"	"GO:0030512"
"531"	"GO:0062000"
"532"	"GO:0042632"
"533"	"GO:0090370"
"534"	"GO:0010989"
"535"	"GO:0010985"
"536"	"GO:0055088"
"537"	"GO:0140076"
"538"	"GO:1905596"
"539"	"GO:1902949"
"540"	"GO:0032682"
"541"	"GO:0032688"
"542"	"GO:0051607"
"543"	"GO:0045787"
"544"	"GO:0050687"
"545"	"GO:0071902"
"546"	"GO:0030336"
"547"	"GO:0060394"
"548"	"GO:0060306"
"549"	"GO:1903817"
"550"	"GO:0045542"
"551"	"GO:0045723"
"552"	"GO:0071397"
"553"	"GO:1903672"
"554"	"GO:0071356"
"555"	"GO:0005515"
"556"	"GO:0016442"
"557"	"GO:0150159"
"558"	"GO:1905907"
"559"	"GO:1990715"
"560"	"GO:1990742"
"561"	"GO:0098847"
"562"	"GO:0042832"
"563"	"GO:0045899"
"564"	"GO:0032700"
"565"	"GO:0071222"
"566"	"GO:0010719"
"567"	"GO:0034121"
"568"	"GO:0010764"
"569"	"GO:0090272"
"570"	"GO:0060045"
"571"	"GO:1903243"
"572"	"GO:0055022"
"573"	"GO:0045603"
"574"	"GO:0045429"
"575"	"GO:0035924"
"576"	"GO:0070374"
"577"	"GO:0032694"
"578"	"GO:0043117"
"579"	"GO:0061049"
"580"	"GO:0001934"
"581"	"GO:0042104"
"582"	"GO:0045590"
"583"	"GO:0030511"
"584"	"GO:0061886"
"585"	"GO:1900272"
"586"	"GO:1902951"
"587"	"GO:1901223"
"588"	"GO:0032916"
"589"	"GO:0032967"
"590"	"GO:0051497"
"591"	"GO:0071354"
"592"	"GO:0006974"
"593"	"GO:0045785"
"594"	"GO:0150078"
"595"	"GO:1903980"
"596"	"GO:0050766"
"597"	"GO:0010812"
"598"	"GO:0007179"
"599"	"GO:0032410"
"600"	"GO:1905700"
"601"	"GO:1904707"
"602"	"GO:1900087"
"603"	"GO:2000726"
"604"	"GO:0032705"
"605"	"GO:0010634"
"606"	"GO:0010718"
"607"	"GO:0044828"
"608"	"GO:0045648"
"609"	"GO:0048680"
"610"	"GO:0051897"
"611"	"GO:1900149"
"612"	"GO:1902034"
"613"	"GO:1903122"
"614"	"GO:1905046"
"615"	"GO:0090263"
"616"	"GO:0060044"
"617"	"GO:0008284"
"618"	"GO:0061044"
"619"	"GO:0010832"
"620"	"GO:0071158"
"621"	"GO:0030949"
"622"	"GO:0010884"
"623"	"GO:0050709"
"624"	"GO:1903769"
"625"	"GO:2000774"
"626"	"GO:1905064"
"627"	"GO:0043524"
"628"	"GO:0061045"
"629"	"GO:0003300"
"630"	"GO:1905564"
"631"	"GO:2000660"
"632"	"GO:0050868"
"633"	"GO:0071560"
"634"	"GO:1905598"
"635"	"GO:0000976"
"636"	"GO:0010872"
"637"	"GO:0038061"
"638"	"GO:0045893"
"639"	"GO:1900131"
"640"	"GO:0051001"
"641"	"GO:1905601"
"642"	"GO:0010804"
"643"	"GO:0043280"
"644"	"GO:1903720"
"645"	"GO:0032760"
"646"	"GO:0061766"
"647"	"GO:1905111"
"648"	"GO:0071864"
"649"	"GO:0090322"
"650"	"GO:0106090"
"651"	"GO:1904754"
"652"	"GO:0042531"
"653"	"GO:0070373"
"654"	"GO:0009749"
"655"	"GO:0034115"
"656"	"GO:0046427"
"657"	"GO:0048008"
"658"	"GO:1903691"
"659"	"GO:1905176"
"660"	"GO:2000780"
"661"	"GO:0010983"
"662"	"GO:1903063"
"663"	"GO:0045717"
"664"	"GO:0070328"
"665"	"GO:0038027"
"666"	"GO:0042593"
"667"	"GO:0070858"
"668"	"GO:0120190"
"669"	"GO:0003727"
"670"	"GO:0031047"
"671"	"GO:0008035"
"672"	"GO:0046426"
"673"	"GO:0007162"
"674"	"GO:0033689"
"675"	"GO:0045668"
"676"	"GO:0051055"
"677"	"GO:0031393"
"678"	"GO:2000727"
"679"	"GO:0110023"
"680"	"GO:0002027"
"681"	"GO:1904878"
"682"	"GO:1905001"
"683"	"GO:0043116"
"684"	"GO:1904753"
"685"	"GO:0001819"
"686"	"GO:0051006"
"687"	"GO:1901224"
"688"	"GO:1901726"
"689"	"GO:1904036"
"690"	"GO:1905175"
"691"	"GO:0070317"
"692"	"GO:0010596"
"693"	"GO:1902807"
"694"	"GO:0072563"
"695"	"GO:0001960"
"696"	"GO:0032699"
"697"	"GO:1902564"
"698"	"GO:0072125"
"699"	"GO:0098586"
"700"	"GO:0043031"
"701"	"GO:1903900"
"702"	"GO:1904646"
"703"	"GO:0042742"
"704"	"GO:0034144"
"705"	"GO:1905461"
"706"	"GO:0071456"
"707"	"GO:0030513"
"708"	"GO:1905932"
"709"	"GO:0045541"
"710"	"GO:2001216"
"711"	"GO:0106108"
"712"	"GO:0030889"
"713"	"GO:0050869"
"714"	"GO:0010744"
"715"	"GO:0050732"
"716"	"GO:1904465"
"717"	"GO:2000342"
"718"	"GO:0071347"
"719"	"GO:0042953"
"720"	"GO:0010575"
"721"	"GO:0051771"
"722"	"GO:0055089"
"723"	"GO:1900408"
"724"	"GO:2001243"
"725"	"GO:0033137"
"726"	"GO:0045019"
"727"	"GO:1902083"
"728"	"GO:0043525"
"729"	"GO:0070102"
"730"	"GO:0010716"
"731"	"GO:1900015"
"732"	"GO:0045666"
"733"	"GO:1902532"
"734"	"GO:0070498"
"735"	"GO:0140052"
"736"	"GO:0060253"
"737"	"GO:2000736"
"738"	"GO:0002692"
"739"	"GO:0010887"
"740"	"GO:1905709"
"741"	"GO:0045743"
"742"	"GO:0071345"
"743"	"GO:0120132"
"744"	"GO:1902511"
"745"	"GO:0030514"
"746"	"GO:0003151"
"747"	"GO:1903244"
"748"	"GO:0014067"
"749"	"GO:1903753"
"750"	"GO:0006469"
"751"	"GO:0071901"
"752"	"GO:1905061"
"753"	"GO:0006919"
"754"	"GO:0010801"
"755"	"GO:0045736"
"756"	"GO:0050861"
"757"	"GO:0048471"
"758"	"GO:0050729"
"759"	"GO:0051152"
"760"	"GO:0001953"
"761"	"GO:1905151"
"762"	"GO:0030857"
"763"	"GO:0010595"
"764"	"GO:0005739"
"765"	"GO:0032966"
"766"	"GO:0044030"
"767"	"GO:0061754"
"768"	"GO:1902110"
"769"	"GO:0045742"
"770"	"GO:0090303"
"771"	"GO:0110059"
"772"	"GO:0010641"
"773"	"GO:0010972"
"774"	"GO:0150079"
"775"	"GO:1904684"
"776"	"GO:0002931"
"777"	"GO:0003245"
"778"	"GO:1903202"
"779"	"GO:0034260"
"780"	"GO:0010614"
"781"	"GO:0014068"
"782"	"GO:1904685"
"783"	"GO:1905065"
"784"	"GO:0045600"
"785"	"GO:1901299"
"786"	"GO:0010613"
"787"	"GO:0034392"
"788"	"GO:1904996"
"789"	"GO:0001568"
"790"	"GO:0032695"
"791"	"GO:1900748"
"792"	"GO:1990009"
"793"	"GO:0007566"
"794"	"GO:0008360"
"795"	"GO:0010838"
"796"	"GO:0030334"
"797"	"GO:0030509"
"798"	"GO:0031346"
"799"	"GO:0032148"
"800"	"GO:0032480"
"801"	"GO:0032963"
"802"	"GO:0036166"
"803"	"GO:0042058"
"804"	"GO:0043409"
"805"	"GO:0045824"
"806"	"GO:0051896"
"807"	"GO:0060339"
"808"	"GO:0060940"
"809"	"GO:0061037"
"810"	"GO:0061154"
"811"	"GO:0106016"
"812"	"GO:1900017"
"813"	"GO:1900039"
"814"	"GO:1900082"
"815"	"GO:1901670"
"816"	"GO:1902254"
"817"	"GO:1902504"
"818"	"GO:1902514"
"819"	"GO:1902731"
"820"	"GO:1903427"
"821"	"GO:1903766"
"822"	"GO:1904639"
"823"	"GO:1904695"
"824"	"GO:1904728"
"825"	"GO:1904762"
"826"	"GO:1904827"
"827"	"GO:1904830"
"828"	"GO:1905955"
"829"	"GO:2000318"
"830"	"GO:2000321"
"831"	"GO:2000377"
"832"	"GO:0002862"
"833"	"GO:0034122"
"834"	"GO:0042113"
"835"	"GO:0061051"
"836"	"GO:0071221"
"837"	"GO:1903779"
"838"	"GO:0043569"
"839"	"GO:0106128"
"840"	"GO:1904831"
"841"	"GO:0032690"
"842"	"GO:1905710"
"843"	"GO:1903347"
"844"	"GO:0032496"
"845"	"GO:0034612"
"846"	"GO:0051966"
"847"	"GO:0061890"
"848"	"GO:0110114"
"849"	"GO:1900222"
"850"	"GO:0010942"
"851"	"GO:0033209"
"852"	"GO:0035359"
"853"	"GO:0048678"
"854"	"GO:0050859"
"855"	"GO:0071672"
"856"	"GO:0090281"
"857"	"GO:0110058"
"858"	"GO:1901985"
"859"	"GO:1905206"
"860"	"GO:0032689"
"861"	"GO:1903428"
"862"	"GO:1905522"
"863"	"GO:2000270"
"864"	"GO:0032701"
"865"	"GO:0043154"
"866"	"GO:0010507"
"867"	"GO:0034614"
"868"	"GO:2000773"
"869"	"GO:0003085"
"870"	"GO:0045777"
"871"	"GO:1901300"
"872"	"GO:1902109"
"873"	"GO:1904598"
"874"	"GO:1905101"
"875"	"GO:1905149"
"876"	"GO:0048146"
"877"	"GO:1903206"
"878"	"GO:0032711"
"879"	"GO:0005615"
"880"	"GO:0043433"
"881"	"GO:1904893"
"882"	"GO:0042532"
"883"	"GO:0070104"
"884"	"GO:1904995"
"885"	"GO:1903231"
"886"	"GO:0032715"
"887"	"GO:0035195"
"888"	"GO:0035278"
